conv_id,n_turns,total_tokens
d8afcd55-36d4-4418-b02e-b4d272fb2775,1,96
d8b61cfa-51a8-4102-9f17-e350fea905a3,1,139
d9206057-05c1-473c-a2da-030d856a86a8,1,147
d94027f1-aa42-4948-bb14-54c85569c39c,1,127
d95a0a19-aa60-43c9-8a4d-0143990ed3b0,1,213
d9690d9c98c0468d044a5f6ec6bf438d,3,459
d9ce037c-3235-4010-8bda-fe3aabaff657,1,105
d9e54d88-87b7-4c0b-987d-b38b447d14f0,1,125
daefe02c-0804-4dc6-92b2-246ffdd123b5,1,255
db05158c-b9e2-4046-8f2d-9c32a533b050,6,1256
db428ca2-e8d6-44b3-8405-de3945594e22,1,75
db516d30-9c8e-45a9-b983-4bfdeb377df7,1,155
dba040bc-7020-446c-993e-c54e8e5e42ff,3,257
dbfe8fb6-2a6c-430f-882d-45eb47a8b7ca,1,109
dc2e0fd2-96cf-4e3a-8ba7-cc4b0ac96d51,4,720
dc4ca5af-5558-4a3e-b4d9-8726ddf0bcc1,1,176
dc7994df-a64e-4bbe-847f-188f435bf791,3,368
dca828bf-f52e-43af-9f6c-8493311f3d17,3,363
dcba61d2-17ac-48d9-a47b-62e5fee75de0,1,69
dd4d7293-9ac8-4bc5-b589-8caf57e801f4,1,152
dd941a04-2404-4ab6-a877-6c5c35251cc5,1,114
de604bf7-b95d-4fd9-bd1a-c750cb934c93,1,125
de6b9677-1077-4f4f-bfd3-8f51224789d7,1,142
de71810c-7a14-42e4-8065-409b74d7007e,3,320
de7840e4-e46a-4091-8332-26b27a4ed991,1,93
ded4480d-4ff8-4655-bcf8-914d4b4189f8,1,170
df37ed27-9e1e-485c-b9f3-f714a09a409b,3,574
df64626b-b89f-4a7a-83a5-6286f2733a02,4,614
df91de2a6d8da5c28cf3e9dc2c984e76,4,308
dfda1efe-0b96-42bb-98d9-95d11c7c550c,1,174
dff7d4b0-15eb-45c5-b316-c2dbfc8aa9a1,1,80
dffb9fab-06a8-4881-a71e-b6d4d9d4850e,1,132
e041ed01-b3ce-447f-b572-598b534e05ab,5,949
e07b73f3-e07e-4a91-98d6-e5444ecc6200,1,115
e0c29b1a-4ad2-4036-9f44-46487b0caa8c,5,660
e0df408f-b088-4664-b687-b19dcdc95ad4,1,94
e0ed156b-1f89-40d0-8397-863efaa036bd,1,88
e0f24f2e-cbe2-48af-a89a-237c5f3b039f,3,470
e0ffdbb5-0b7e-4c50-8d91-ad306d295dd6,3,461
e16cf892-e7b2-4ffd-b451-1396ae0523fd,1,190
e187d971d2d727fbf9566ed3b2758e5d,3,614
e18ec1e4-6f0e-4c02-befb-7d81b148979a,4,843
e1af5d2a-ce2d-416a-b468-97e1d545c226,4,525
e20b67c9-a10a-4335-b2e5-587da054d03c,4,588
e2136e39-de6d-460c-9dc3-b5cef6c376be,1,163
e24d0325-fb5b-4dc8-9a44-eb6270666456,1,91
e31501ef-4768-46ab-a071-4277b31454f7,3,139
e34da540-1543-4491-9778-c70aabd49522,1,70
e407222f-f3c7-428d-b681-44f1367d2926,1,140
e42a0381-3520-494b-88e3-38633774493e,4,270
e42e12ec-7b4f-453b-b235-08ae7a35e083,3,382
e435c40e-0e08-430e-bde2-ba7690f4f95c,1,162
e43bb73f-8b44-4172-ad46-67050c7a18cb,1,151
e46a2fa1-2d08-4d70-a90f-a22ef4dbd217,3,286
e480b80c-dde3-43e3-9f8a-8a826e1436cb,4,715
e48f22ba-3ca3-422b-94db-5436a415b94c,5,1082
e4bf8d06-bea8-420d-a934-49d333dadd7e,3,299
e4e2dda1-2f58-447b-a149-87bcf0ef3347,1,142
e51c2e7c-e177-4bfc-8e0e-242e03ce0da1,1,116
e52bf4fe-e869-409a-8cbf-f5055c9a161e,1,165
e5498977-713d-43be-bb1f-571b2284c1a0,1,118
e57bd355-a3c8-4581-b216-f885f5cba34a,3,445
e57d5ee3-d812-4b3a-babc-40161327370e,6,589
e5b4c75b-4d67-4ff8-80ff-8995cef36521,3,335
e5c9823d4dc4b3a1d511bd38c466b2c9,8,1317
e5e5fae3-8834-4900-85a0-5aba8857983d,3,239
e60233f7-4e81-459e-9721-15db4a0bf33d,1,88
e64f7d37-442f-438d-98c5-e40d113e6755,1,145
e679a115-ee47-46e9-a28c-f841e7db09cb,1,139
e69e49f0-2b93-430a-8699-d32765912d23,1,148
e6cd0771-89a4-4957-97dd-70dc6d726e36,4,639
e6f593f0-4f67-45cc-bdd0-68a99c6bef1b,1,83
e74b35fb-f920-4dc2-9374-ba038133aa66,1,199
e7a552e3365e9038ecb8e1e1bbf609e1,1,73
e7c0eb49-9f1f-49f2-aee8-8cc94cef4bda,3,294
e7d346bc-0a2b-4067-9acb-279dcad216ae,1,235
e8431344-269c-4e3c-947e-a9d5691c8917,3,444
e846645b-0e14-462a-a3e4-945719798ca6,1,178
e8c6c992-b79a-4f90-8a14-ad9a3354ffe9,3,545
e8c9aea3-c129-441a-bfe8-57c902a25e22,1,73
e8ca2f6d-3f76-492a-b71d-40c724676232,1,152
e8ff70b0-0f40-423b-8537-bd2f3796d283,4,565
e9048505-d0b4-46a6-9ebc-5ce90dd17489,1,117
e91ff1f1-e647-4dd9-b697-6e6c5a704449,3,379
e96ea7c9-168e-4a0f-91dc-945965f1714d,1,96
e98818ec-a3b0-4f2b-8e75-7c3de12125ce,1,156
e989932e-0d07-4112-91c5-fec2b441bbcf,4,412
e99291f6-ac47-428d-9aee-e554759e1872,1,133
e9fb705d-6d69-4c47-9aa0-64ac1b264b28,3,470
ea1c5907-42d6-4fa1-bb5f-92e6872e6c80,4,723
ea6430f6-6e59-4961-ba86-72aacd2bcd3e,3,228
ea6f8458-c800-4c71-90cd-ada8191c3c86,1,92
ea8581c83f85e0cbc9933ef0ba73d5a7,4,958
ea9b1099-41be-4778-87d7-c7c29bdb1848,1,65
eb0eace2-5138-48ec-8243-2dccc6913ff8,3,321
eb3be6a6bec8e21935356ebda5689e13,3,288
eb419982-5c4b-4c52-be97-1353ec82c339,1,271
eb49b230-c9cd-4f4e-96a2-b56644cb55a1,3,179
eb894534-cd96-4836-b2a6-c213b33b1c64,3,656
ebd41bef-4b88-4518-9d90-5579569ad294,3,416
ebea50ff-73d8-4c27-893f-e890cc663071,1,146
ec044402-5941-4c27-884f-e87d4b338e34,4,763
ec34ba06-4f44-4c43-b43a-8c349c1aecc5,3,251
ec36fbde-9450-4cbf-8051-3f52a2f7d0a2,6,547
ec44647f-554d-47dd-b4a5-e60b4a7e6535,1,152
ec4dc2f4-55fe-4069-98ae-c6b4baa337f8,1,157
ec73fd63-26b9-4c66-b700-6c7f2b1927b5,1,305
ec9bef5b-a9f9-44a4-aa85-1a6051f84da3,3,707
eca88504-a3f6-43dd-b9d4-36a4e0a5d00d,1,108
ecfd4cb8-3bf8-45af-bd4e-173ede67a959,1,184
ed7f0b14-76ca-4e43-b9cc-2d4b4699efc8,4,456
edc57b0a-2ee2-425c-8396-1d480f6445d7,5,880
edf1e968-4ffa-4681-bfe0-be2c529da36e,3,347
ee87301e-f67c-4ea0-b02f-8f934fd37457,1,150
eee99d1e-0fbb-4938-9037-7b430d18ebe5,1,155
eef3ddc3-fb81-47dc-8ab5-b18a8901a258,1,124
ef8c982c-5d6b-40f1-83a7-b9ff3a145ce7,4,502
f0074f0d-df8e-4170-914e-a3fc3df2d424,4,502
f06852d7-aded-4fbb-9fda-a6248c73214e,5,964
f0742b26-76ac-4d4e-af63-d2c62aa0fdc5,4,525
f0847668-c193-4def-a5ed-ce9ef36278de,4,581
f0ebfde4-f255-4752-8adc-ac7bcbe65b1a,3,447
f1006d6c-ab29-4b99-86a5-bbb3f8785b46,1,169
f115ab2c-28e4-4152-8811-b7db92b47606,3,497
f152b4d5-b6c6-4ff5-b725-135a3f1a4621,3,280
f18fa8b6-3294-4cb7-99c8-6d1774870dce,1,79
f1e136bd-f001-4e7c-84aa-b503ba58675f,3,322
f2086f05-8015-4fcb-82c2-82d61101ab9f,1,142
f240ee83-90a1-4c4e-a860-4e23838b4aa6,3,434
f28ff224-5f25-473f-adbb-7f347f2a9397,1,124
f2bf0218-da6d-422c-8315-cd6374d9e0c9,1,82
f2f7fc72-9bda-4e60-a478-9c6413aa27a4,1,157
f39e214c-4541-438f-9950-c3c3e452b18b,1,188
f3ba188a-5ebd-456b-9e38-5af8180f62e3,1,89
f3be871f-3bdb-4488-9892-52541410579e,4,470
f3d4c9d4-e80a-422b-8ab4-ca5e9036db11,1,241
f3dd69f8-8f59-4b4f-91eb-b5a9a7404126,1,92
f44a0a7f-f106-4b3a-abe8-29b4199285f3,1,128
f4a260ed-fe5e-48d5-9552-fcbed4642ce7,3,537
f4b2f099-99f3-43c2-a08e-972d2c5048d7,1,96
f4c64fa9-01c0-4ee8-86f7-f52fd5279d1c,6,611
f4ff4765-86cc-4e9e-a541-3b386c285855,3,268
f5201178-1991-4d63-b21a-b9296b678734,3,587
f535a9a8-39e5-4bf4-beb1-310f3f995770,1,83
f6437856-ff95-4487-bce3-94dee810700c,1,222
f655762a-7328-4632-8a78-ff5653057f31,1,140
f65b00b4-9d3d-4f18-880a-9636436f5e0f,4,676
f67354d0-6a66-48d2-9d2e-16a93d0da412,1,98
f6a5e8ea774462cfd1194f20ec4a1137,8,1321
f71748ab-bb87-4baf-b9d7-d3e11edbbf48,1,238
f7287d03-ced2-4332-9283-dbf3780af58b,1,156
f8748849-1143-4cab-9845-cf1eeafc17c0,1,195
f87b9530-181a-446a-bf53-a99e818334dc,1,86
f8f44b32-d20a-42cf-8b8a-93925512797e,1,140
f939dd2a-eb29-40d1-a769-a2d4b0f2f128,1,132
f952a546-6267-4da6-a7f5-02743c1c36db,4,343
f956d347-25cb-4a0d-b03a-c9cbf9511bd9,4,666
f969bb3f-1563-4dd5-a702-5186a305be6f,1,147
f9abe858-a565-4f6f-90ac-138c65ff9f13,5,726
fa05968e-8c36-4afa-bd33-4c44d5d66ec2,4,756
fa08c1c2-5e70-4e23-a30f-d4715255d90b,1,195
fa49bb2c-75b4-4b35-9661-df399b5a46e1,8,944
fadc6e39-a085-4708-9a5f-1ccd320c645f,1,106
faec60d5-18dc-46ec-b374-8157804b5cc0,1,194
faeec31e-b0e6-4387-bc68-46f21def7691,1,133
fb6b6c6a-acbc-4d4d-8311-c56060b8d071,1,120
fb73c7ab-8f3f-42d1-aa40-e1e9a04f348c,5,547
fb78b757-6396-414c-9e61-305410b0d671,1,166
fbf7eaa8-9347-46b8-82c6-c48dbebed6e8,4,807
fc173452-3bb6-4600-a26b-0bb322b4ec83,1,73
fc22c3f4-c1c1-4cbc-917c-c2540860aa60,1,194
fc622fee-cd63-454f-a5e3-482a22f7e4b2,1,213
fcc17666-afca-4c17-bfb0-94cb76783fba,1,174
fd074db7-8f07-4cf3-930c-c2c93e196394,1,173
fd1de10b-b5ff-41a2-87bd-7c0dc976718a,1,142
fd4f4616-cfb3-4c95-be89-a1a8830f74c6,4,539
fd91f5ba-807a-4f3f-ba25-d0c86823d42e,1,175
fdb7016e-9fed-41f0-972e-80874c3f8934,1,114
fdb858ef-8b96-417b-9461-03b5263993e0,4,527
fde24121-ca2e-43df-9f50-0f7a8497ce2d,4,539
fe3811bf-66c3-4b14-858b-48c737bc53a6,1,87
fe98420b-bd28-493a-a6cb-681ebe98272b,4,619
fed344e6-0f61-44cf-9588-a57427c32cbb,1,187
ff07d4d5-0bab-4ee4-8237-9830ab598247,1,231
ff23d3c2-0961-43c0-b16d-2524f785453f,1,182
ff5c5de0-6b11-4035-a8c1-209c3339a8cb,1,70
ff60ffdf-4cca-414b-8fdc-7c062ef269b9,1,134
ffdc9ed8-c4e1-4b81-8843-e85ca8fb4327,1,126
